radius,weight,vx,omega,use_vector_glide_cost,pos_err_x,pos_err_y,yaw_err,vel_err_x,vel_err_y,yaw_rate_err,joint_dev_norm
1.5,6000.0,2.0,1.3333333333333333,True,-0.0380211344683512,-0.1709770123477294,-0.1482715008665653,0.3046415551207144,-0.25844740940099,-0.3188478713367444,114.87708033494717
1.5,7000.0,2.0,1.3333333333333333,True,-0.0451261493376031,-0.191183020241608,-0.0943828859012896,-0.005414359846418,-0.2111765975089653,-0.7545237048169582,115.06457470880876
1.5,8000.0,2.0,1.3333333333333333,True,-0.0442023510729427,-0.1882528521973767,0.0035809059864999,0.3229533764741328,-0.46001690682089,-2.4214160168282355,114.14993608449936
1.5,9000.0,2.0,1.3333333333333333,True,-0.030631324042343,-0.1373727779103966,-0.0801220335934855,-0.1150630924727038,-0.1056477564175784,-0.6903294161051744,113.24023908737772
1.5,10000.0,2.0,1.3333333333333333,True,-0.1634848140800466,-0.4679983250983036,0.0676611675312575,-0.0323173019477009,-0.9418234390477298,-2.2445143802388783,113.0578066427196
1.5,11000.0,2.0,1.3333333333333333,True,-0.3459413977710153,-0.7432968126615627,-0.2307295498977462,1.1516896562015182,-2.039937792105384,1.2690537124994223,113.2774652048201
1.5,12000.0,2.0,1.3333333333333333,True,-0.0743988350388931,-0.2246220062830544,0.0398598066450279,-0.0968567917035523,1.2209101417132433,-0.9691483758098608,109.5552778121446
1.5,13000.0,2.0,1.3333333333333333,True,-0.5565327036051085,-0.9306982403634502,-0.1548953079458681,7.41021858976872,-4.863726077637357,4.1974525491724455,115.07359054127706
1.5,14000.0,2.0,1.3333333333333333,True,-0.6490994871167785,-0.9675112254930828,-0.3074024236862174,1.460790961256818,0.4714242003510797,1.5611821542362545,120.1915177339332
1.5,15000.0,2.0,1.3333333333333333,True,-0.3013246962910187,-0.688724737047136,-0.1620984293109844,-3.087667975430311,-0.3085201523477231,-0.785663284409352,111.68791380528047
1.5,16000.0,2.0,1.3333333333333333,True,-0.124933992285263,-0.4447959760315829,0.2370450239746206,-0.7016218301346475,-0.7234445055952685,-3.526533830289432,112.89573087804104
1.5,17000.0,2.0,1.3333333333333333,True,-0.4077227057557689,-0.7984033266999588,-0.1945130172863116,-0.0030963188706589,-1.3110926665095644,-0.7002204050680889,116.5752093182265
1.5,18000.0,2.0,1.3333333333333333,True,-0.3453963576415062,-0.7504481862147927,-0.1595187948536356,0.1007057931260173,0.2829413774648386,4.3271302531319575,118.38346796662756
1.5,19000.0,2.0,1.3333333333333333,True,-0.2465519972827994,-0.6279315514790929,-0.0808266186803345,0.3391883680791627,-1.7457760542048602,-1.669323253032554,116.64042663879006
1.5,20000.0,2.0,1.3333333333333333,True,-0.4240202529285847,-0.794005007775959,-0.1195137810316442,-0.1400882485024375,-0.6816221036605375,-1.179037256861765,114.84208186332994
