radius,weight,pos_err_x,pos_err_y,yaw_err,vel_err_x,vel_err_y,yaw_rate_err,joint_dev_norm,pos_err_norm,yaw_err_abs,combined_dev,pos_dev_from_best,yaw_dev_from_best,joint_dev_from_best,combined_dev_from_best
0.375,11000.0,0.3444597080141019,-0.1226722185423436,-0.4116416984791966,-0.5727846746683762,-0.6337723939935724,-0.9685590419573996,113.8562084084792,0.3656514236910077,0.4116416984791966,113.85753968449619,-0.06550748851741633,0.24954326916821223,5.2481718764794465,5.254509598364895
0.375,12000.0,0.5986481909041599,0.0261385827350991,-0.6440662239337476,-0.629078676228283,-0.3276924247065977,-1.316068882722363,113.5593994008766,0.5992185594423983,0.6440662239337476,113.5628067479428,0.16805964723397426,0.4819677946227632,4.951362868876842,4.977602963211735
0.375,13000.0,0.393712261316432,-0.1168005562851736,-0.8427518093301494,-0.629078676228283,-0.5203381610348937,-1.0353720441093457,113.84591722997096,0.4106722715979549,0.8427518093301494,113.84977712872427,-0.020486640610469176,0.680653380019165,5.237880697971207,5.281960141117533
0.375,14000.0,0.1454358064224707,-0.1384849939512761,-0.2740219129908054,-0.7042185832246655,-0.3520571656639785,-1.1742711560639902,113.54910822236836,0.20082247717683233,0.2740219129908054,113.5496164492477,-0.23033643503159174,0.11192348367982102,4.941071690368602,4.9477036278322215
0.375,15000.0,0.0186112139151382,-0.1658416434345264,-0.1620984293109844,-0.5070242309348811,-0.6816221036605375,-0.8964729321547009,113.54910822236836,0.16688267729294023,0.1620984293109844,113.5493465583307,-0.2642762349154838,0.0,4.941071690368602,4.948134130932906
0.375,16000.0,0.5430358399945419,-0.095672130298784,-0.3056639240279759,-0.8431575192606349,-0.9735411311304272,-1.13027296244736,116.72337299277102,0.5513992020618865,0.3056639240279759,116.72507560213458,0.12024028985346247,0.14356549471699148,8.11533646077126,8.117496821687139
0.375,17000.0,0.1716262125801315,-0.1142764487391012,-0.1157291210434656,-0.7859058745248766,-0.3421614873108248,-1.3429208725773611,113.78331836720888,0.20619084262163756,0.1157291210434656,113.7835640439631,-0.2249680695867865,-0.0463693082675188,5.17528183520912,5.180376706276126
0.375,18000.0,-0.0538149872459348,-0.0716911596005765,-0.1780836352583947,-0.6155417983846584,-0.2161374761659519,-0.9925464745575624,113.78331836720888,0.08964192778580488,0.1780836352583947,113.78349303879706,-0.3415169844226192,0.01598520594741032,5.17528183520912,5.186562585306744
0.375,19000.0,0.6214112780683273,0.3154539659254468,0.0168048129818036,-0.4446504414728442,-0.7039412626848998,-1.3472541846349988,113.54910822236836,0.6968953875070525,0.0168048129818036,113.5512480058145,0.2657364752986284,-0.1452936163291808,4.941071690368602,4.9503449938981205
0.375,20000.0,0.3110456147003759,-0.1537004340526816,-0.3560017017611181,-0.6148140975788163,-0.6816221036605375,-1.3472541846349988,113.36035850555906,0.34694840805560334,0.3560017017611181,113.3614484333999,-0.08421050415282072,0.19390327245013372,4.7523219735593045,4.757021550135247
0.75,0.0,0.0186112139151382,-0.1658416434345264,-0.1620984293109844,-0.5070242309348811,-0.6816221036605375,-0.8964729321547009,113.54910822236836,0.16688267729294023,0.1620984293109844,113.5493465583307,-0.2642762349154838,0.0,4.941071690368602,4.948134130932906
0.75,1000.0,0.4476976203554463,-0.8020977909698251,-0.0549344082510558,-0.833463587201436,-0.8554865360962115,1.1869884713095795,110.8816623582854,0.9185826177054531,0.0549344082510558,110.88548083113301,0.48742370549702907,-0.10716402105992859,2.273625826285638,2.3277543672052765
0.75,2000.0,0.3185970898960653,-0.2651541942749882,-0.3459785893563132,0.1201427951251159,-0.8323551940220337,0.2439659055295155,114.22762045851135,0.4145007266964193,0.3459785893563132,114.22889646516964,-0.016658185512004764,0.1838801600453288,5.619583926511595,5.62261619848895
